Cluster	IC1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50	C51	C52	C53	C54	C55	C56	C57	C58	C59	C60	C61	C62	C63	C64	C65	C66	C67	C68	C69	C70	C71	C72	C73	C74	C75	C76	C77	C78	C79	C80	C81	C82	C83	C84	C85	C86	C87	C88	C89	C90	C91	C92	C93	C94	C95	C96	C97	C98	C99	C100	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C119	C120	C121	C122	C123	C124	C125	C126	C127	C128	C129	C130	C131	C132	C133	C134	C135	C136	N1	C137	C138	C139	N2	C140	C141	C142	N3	N4	N5	N6	R1	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	N18	N19	N20	N21	N22	N23	N24	N25	N26	R2	R3	R4
204	11.1103005960252	10.1642155744026	0	4.3305584000308	10.8650063281775	0	3.46988597627446	9.68417002402031	10.3746917520969	3.70708299177171	0	0	11.3562153532341	0	3.05484847699562	0	11.4072093328499	0	2.43295940727611	9.96257794131189	10.0970971875201	0	0	3.60999129521268	0	0	10.7630795464276	10.661163485652	10.9515688541895	0	0	9.76604848239046	0	2.81352468929781	0	10.7908208999898	0	9.64490176470424	10.2391330686737	0	9.95086204541956	0	10.4906302949657	0	6.25398926623079	10.7167508823956	9.11056160864346	0	0	6.93757979967966	0	8.80513120116697	9.85349670370232	4.83390207666916	1.94485844580754	2.58496250072116	3.4541758931858	0	9.72909386824878	0	0	0	3.22650852980868	0	4.92409988564074	0	0	10.3421858112557	10.3056057895854	11.9913234264338	11.2153570505972	2.8094144442359	10.4426325366836	2.89917563048051	2.28392177230762	3.8499992594661	0	10.1491755161705	0	0	12.5912114277158	11.0049928809992	3.94110631094643	0	9.8334435738112	2.25096157353322	0	10.3652507246739	12.0457460123584	10.2271947449341	9.141187525005	0	0	10.556199473352	9.72538330085512	6.19534759832222	0	0	9.81958835795234	0	9.99003303315413	0	10.1852719055938	0	0	9.21730343087207	0	7.77860284514321	6.21237478756727	9.36389382086428	9.62760683812965	2.64616265715789	2.98732086592925	7.53869335053265	10.3286637088159	2.9126498648972	8.89181407542578	3.66448284036468	0	0	7.63350386641492	0	10.4919432619521	10.1678320771953	1.92599941855622	8.6672180101051	3.90689059560852	1.8073549220576	0	10.2482952588914	11.3227506473692	0	9.66799853567253	9.17182730268444	2.93168305705981	4.66106547980695	11.2519202417691	9.03361571510241	0	11.0241631282712	9.99428271478032	3.21101219348551	2.41142624572647	4.10181813422741	0	0	0	4.19849415363908	9.81341245536611	0	3.56437816856506	0	2.57773093149008	3.47638168756724	3.70043971814109	0	2.7158933705476	10.0926382325823	0	0	2.69376571221778	0	9.78879988465571	4.90448409790142	0	2.74631276642546	5.72246602447109	0	3.24944534108584	9.94643845554236	8.95192577031673	0
205	0	0	0	11.8681473389511	0	0	0	0	0	0	0	0	8.06877827798541	0	0	0	0	0	0	12.2501621964264	0	0	0	0	0	0	0	0	12.4822634407584	0	11.4600616354939	0	0	0	0	0	12.4475869447327	0	0	0	11.5998477707114	12.6421103745741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3937604693137	0	0	0	0	0	12.0248383924851	0	0	0	10.6070898445365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5300770841309	0	0	0	0	0	0	6.56117336523115	0	0	0	0	0	0	6.86083867904349	0	0	0	0	0	0	0	0	10.3112147256498	0	0	0	0	0	12.8299902430178	0	10.8226425257748	7.15299460549244	10.6993208489304	11.586567732688	11.4340339317124	0	0	0	0	0	0	13.4393725036198	11.6849370524859	0	0	0	0	12.6977733852512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	2.33913738491959	2.31614574229336	11.3811048850643	10.4575040056852	4.43295940727611	0	1.89530262133331	2.93168305705981	1.86393845042397	10.41991805475	10.7722733299061	6.87061131304455	4.62410089462811	10.9726854749705	10.7741693353182	2.07382023329167	0	10.6812735561741	10.1839082644421	2.80322703643493	0	1.72683121703249	8.78992483126367	0	0	1.78240856492737	1.34482849699744	3.96069703930431	8.31668882343694	0	3.68481873755322	10.0715025858353	2.877744249949	3.42894634476948	8.87239785622759	9.95570802096178	2.69821847822441	9.15312131218233	10.2737722921594	2.62527048937469	11.305178252601	1.4594316186373	10.0271734079453	9.15661403196206	10.1393339085689	2.55336050333533	8.15350136549655	10.8069120626463	4.27947129564447	10.6779486226812	3.61235249875266	0	9.05772102287267	10.0625858665113	2.02856915219677	0	9.28828934218097	10.8360740314782	0	3.37016428054021	5.6055535954944	2.18586654531133	0	0	2.877744249949	0	0	9.01936833047847	9.00761600187088	8.7208598592531	1.54596836910529	2.08746284125034	10.4610496443214	3.90400231628369	8.16606263040816	9.64017261886897	7.60947426639433	11.509220776332	9.87505816643076	0	0	10.5995874554544	1.55581615506164	9.91460936784341	0	3.48026512205446	10.3629519923607	0	11.3652069734975	1.23878685958712	2.32481060342048	2.84398384404833	2.02856915219677	0	4.61470984411521	1.51601514700366	10.8962491399886	10.8888497730803	9.38905048785353	3.06004738366994	0	6.80658184262093	3.49825086752783	10.5054543087191	3.13257684267001	8.74960130584408	0	0	2.79285535236249	9.19704464085313	0	10.1661881946128	10.6023369861528	3.67355642399014	10.147421185767	10.4016262004713	10.0699062017918	8.12287974975524	2.15704371014558	10.7310134867812	8.16057737834079	2.37016428054021	8.6979405826171	8.62705959576035	8.4510874469574	8.14328116298597	9.53568362876923	10.2325768209603	0	9.01388093793503	8.78286719774698	10.4026070744912	9.05069214325882	10.7769429029549	8.66487389652443	9.53694653467462	10.6563444133559	3.60762622084549	7.17542479858969	7.40565206128037	9.38592709403583	7.74913197319041	9.81037883410284	0	0	3.87184364850932	10.0872374025373	11.0942294708523	2.40599235967584	0	7.46352437327118	2.18269229751619	0	9.86330353978159	0	3.32624970083746	10.6368058522556	2.31034012061215	4.21955576916691	1.59454854955035	2.78868571061353	7.5341861390901	6.80503443985454	12.7617839064295	1.41683974191283	0	2.60644222813161	1.76553474636298	4.27724089833207	2.53605290024021	7.42668408184962	0
207	9.03482646841689	6.43612851725925	0	9.32699117490082	7.21470767319764	0	0	9.19544603212575	0	0	0	9.21555726690978	0	0	8.82584921452613	7.74678301696098	6.80193464627335	0	0	0	0	0	0	0	0	7.13535017064689	0	0	9.67641551840713	10.5108630469859	0	9.30380357544969	10.316620949473	0	0	9.75007048586569	0	8.51175265376738	10.5360723329628	5.24982454861618	0	10.5148915450021	8.57523668403976	6.32391043801979	9.77376561255631	0	0	8.96275143947303	0	0	0	0	8.95956731991209	7.74153440048218	11.5809839730672	0	8.97157229260957	5.04745114041639	0	0	6.0746766862945	9.37044766414754	0	10.8106278634076	0	0	5.34447345945636	12.0440627806049	0	0	9.53787843299747	9.44491134896814	9.88802781133398	9.55218875955715	10.1333862808529	0	10.8416744129084	0	9.67345042271353	0	0	4.89190518821193	0	4.90014226035982	0	9.84178446968979	0	0	0	0	8.01836711554312	11.6176740745502	0	0	9.83959748302117	10.0034757479745	10.8188377818649	9.58683978796183	10.9318381549841	0	0	10.0975844621454	6.22496636500027	10.3475106432877	0	5.84373265661131	0	0	0	9.37264744263863	11.4577656148518	5.3819754785573	0	0	10.2241705416607	0	0	0	0	9.9661449133456	9.8865806299097	0	0	4.10685079645022	9.66576226650835	9.43860474742899	10.3453608895396	9.47187839656841	10.7885144326066	9.31822644407684	0	0	8.6906964439777	0	4.73660487531425	9.98277972064729	0	8.65033375384593	0	9.1025006691504	9.80529245560071	6.01992426090841	10.3131324564358	0	0	0	0	0	0	9.99272595129301	0	8.91348784071516	0	0	0	0	0	9.47021145739054	12.3022305021835	11.7688004820609	9.53506148414253	10.0362560499148	0	12.8719264083222	10.935592342359	0	0	8.96272252456175	10.2711828657439	10.1263947376201	5.2667865406949	10.1155249018646
208	10.9064622319299	7.5433412122875	3.16992500144231	8.88242907448437	9.89828394445861	10.5326091783535	8.40794751926803	8.64078720085601	10.2638208171729	5.37573453858316	0	9.08942399725574	8.52638186256192	0	8.12598165385472	9.85720347150817	0	0	3.0686708106651	11.557449341589	9.45998481889835	8.46057876077603	0	2.86195536414487	10.7277843448371	9.65036965919905	11.6794844979592	0	9.72979066229075	3.45811948117451	10.4148966042115	3.34056226902641	3.44228003525258	0	0	2.54843662469604	0	9.38532317617587	10.0209243961588	10.7762027092648	9.00753191158199	0	8.95495236367778	9.38566830305063	10.0821490413539	0	0	0	0	0	0	0	0	9.26968774800827	2.53106949272595	10.392285219405	8.11348172827596	0	3.39094277280254	7.98076794158763	7.37216856861833	3.58856473740135	9.27293298731728	10.2030910115095	8.88983855076605	11.4421037522336	0	0	0	10.8232000306004	9.82616710780042	4.40531168259745	7.91282947212319	10.6551102857863	6.88117515534928	3.08915913191124	0	0	8.92094827227904	9.91116725148645	0	10.8583074301321	0	0	9.61629152490182	9.71556738235814	0	3.0408924306469	9.70747992684775	0	8.51692127589759	0	9.0027868926226	9.53727665084476	0	0	0	3.84096670448742	0	9.46874621375412	0	10.3397052808457	8.46462742926964	0	11.8945184336542	0	10.6174399151577	4.14404636961671	10.0628691433165	10.7332950180521	0	8.84621121818803	0	11.0121146872258	2.88752527074159	0	9.10734786703709	0	0	0	0	0	9.81517512279813	8.90683048206277	0	9.70101182748207	0	9.3463364325582	0	9.0847286786941	9.09621440630297	0	10.0971367024052	11.0132947545285	0	0	10.967139781017	10.9245824258662	0	9.00935277138153	9.21473195424821	9.3802229412305	0	4.81506301719287	9.59458587044182	5.43962313755712	8.0929156701262	0	11.1663011930539	0	4.26153081524341	0	0	5.13010717865883	0	0	3.37155886261196	10.1910592145317	8.68604523604051	11.1071189742252	4.27575204882853	3.14567745519564	9.92550993445575	0	0	0	9.65746137204131	8.60162224073039	8.95652136333312	11.3252042492378	9.57061472176119	10.2966638852058
209	2.42086582174125	5.18256520287305	0.859043791980258	0.816134107749756	4.88121593593766	0	0.889104288199044	5.32395493629587	0	7.79014047373731	0	0.700268964791864	7.02993093025747	6.64151724126323	4.15405572888437	5.77756535989133	1.43394823199633	1.14196088615381	1.46716388915768	2.88098168607665	0	2.3877728785941	0.92799484865424	1.10081693058483	1.36450443516893	1.49031429132902	0	0	4.46328143063316	0.361233012235545	3.56388008511693	1.76052536845048	5.23655351942785	0.584962500721156	0.996384215384462	1.39653175922312	1.28035747723724	4.10878500995459	10.4001437836111	1.43493570308886	4.5461407243775	1.20288728897494	3.23469880843828	0.806530053448058	4.23310635899635	0.979885077605734	1.73168044290833	0	6.01467522783099	0	0	5.57343069261188	1.07527983828769	1.01251439724576	0.951519135056456	0.884885869624724	1.58303633797335	0.953445297804259	1.34464958026795	0.959193117223174	0.562164067501101	1.03002369183497	3.75484792096669	9.70998650907753	0	1.14786151226998	1.99092632664487	4.95028247867955	0	1.56133635941207	0	2.4259044981639	0	6.06339744826721	2.16492058826531	0	2.66778450277837	0	0.911874680154136	1.40881162875572	4.96753831420169	0	6.39026223552531	0	4.58957785351566	3.38247559275408	0	2.9490461177795	4.21155879568197	0.435921824254659	0.431969225211986	0	4.49963359767256	5.26675247389188	0.603946425820666	0	0	7.11379662347973	2.09451691219501	0	1.60550609674276	1.21647970363805	0	1.92411866784661	0	9.25803132740257	0.856847907421679	0	0.572023184808353	1.21197729700745	6.9766746346158	1.30084825824048	6.59863980497727	6.33630840230037	0	0	0	1.36450443516893	5.0400889821208	5.58532308434298	0.447651310666653	0	0	2.12590498408577	0.941810408142836	1.63896262674704	0	8.54094438232097	9.81558757201472	8.66875045581897	1.63973564782223	6.9246987189159	0.37851162325373	0	3.74644733333536	5.36923193310885	1.10238337532731	0	0.959193117223174	3.46673969912427	1.45823832221886	1.84632518501776	3.64500942346631	3.35678880068732	3.274024077252	1.85959172024089	4.29622515482947	6.30966584260682	0	2.46974494393228	1.75737674921988	1.84272341752014	0.716479703638053	1.27790807753082	1.82595637232289	2.04838392735734	7.91519654904726	1.08975552513576	13.0052672406766	1.32123526865791	1.76428565943538	2.47500087454175	4.46809664243569	0	11.8430659625694	0.625480786766609	4.63297158038162	1.44473677126555	5.1918035508301	0	1.15541725399199	0.666711866862596
210	0	10.5970841734334	1.70487196445635	4.65477921695952	7.22641219278879	10.3390482829191	1.76128527336162	10.0365857522623	10.3411296044548	3.63807383718072	0	10.3276649117005	10.3705021546141	9.63743998402216	10.311623450078	2.24792751344359	9.93931474495591	10.3111579492089	8.80619514749932	3.52481592835751	0	1.59931779369823	3.09254574154357	1.46988597627446	5.09803208296053	8.82839040156897	9.19458450854326	2.39780296186249	6.99276843076892	2.25096157353322	11.5413628599997	11.0988742867445	3.22804904788446	5.02103547951136	10.5324630762418	9.64022685722384	10.2983031878097	9.62605577863435	10.318926874719	10.6400550954377	8.91999548730801	3.34908214639109	7.35983739296312	10.073860390886	1.6915341649192	7.76573363362394	1.79493566280354	0	10.3331106148871	9.85128055787861	11.1573595683639	11.2655212858397	8.39989738655456	10.3787283580308	1.23266075679027	1.75274859140713	10.271416337989	2.30158764660319	8.18289089274548	0	8.1471031439241	0	9.88413998555695	9.69879146891476	9.39347626574954	11.7341083720234	2.55090066464752	0	10.1986537567005	3.89336221076387	6.55013110414446	9.53659691755407	0	5.45713459431804	8.17587385548062	10.6371501297995	4.04526821513853	2.10433665981474	9.8883931854823	0	0	2.17632277264046	1.43295940727611	1.46988597627446	9.82661204073869	0	2.0703893278914	1.60407132366886	0	11.1464350277514	9.92862200278579	4.50462039240355	0	8.65198447590948	6.08915913191124	1.39506279951758	7.13041611795996	2.25398926623079	3.16671544496642	0	10.3548554290203	8.95215881074705	10.4881916227776	8.41405094472604	2.611172380044	8.48812131184102	8.51175265376738	0	0	7.44980895549207	1.16992500144231	10.2105374165108	9.79003890728854	0	0	0	9.99122420637842	0	3.33913738491959	1.87184364850932	9.76389287944115	0	9.12018602753186	8.99004721957379	7.93687346182423	5.98800293750806	9.7105998277309	10.8818404798804	0	9.30665414392568	0	7.9110323928663	9.94277838883372	8.77369968790629	11.6024761810742	7.91707366287822	0	9.4390412883696	11.479603452332	9.46923479366766	0	8.72802252843145	9.04477660142884	0	0	7.29222959190495	0	0	10.3138013602125	4.56620629346551	9.6561209178091	3.36737106564853	1.74846123300404	9.95995847674372	2.74416109557041	0	9.09742644516377	8.98925256516599	3.12763327972587	10.315183534267	10.9553375077117	9.14608493861619	8.47309688907403	0	2.43028527297778	0	10.2614955560378	0	2.33342373372519	0	8.21130428629047	0
211	10.6889758459886	2.34482849699744	11.2318511720055	9.34400734004989	9.72253433227825	2.48542682717024	11.5843377611749	9.22426702847981	3.55949181320504	0	10.5692955061501	8.9948342550739	11.4109971615031	11.1632848682903	10.0911576639401	10.4360139668241	9.25828335574112	10.1759237420638	0	0	10.5753974284252	0	0	0	0	6.91587937883577	2.86987140617771	2.57773093149008	0	10.420402396137	3.71699089440494	0	2.90881290773955	2.93922657772821	10.4070659003012	2.88557436437143	0	0	0	10.3491042680174	0	11.7686185569537	8.46988597627446	7.3887922565875	0	0	0	11.5805318150127	5.27537959625362	9.61612608138478	0	0	9.15312131218233	10.2577767521668	2.05311133645956	0	9.38320747062196	0	0	10.3882218320812	8.69118517364028	10.5066051155683	8.63934070865223	2.46205231879643	9.37471348450496	0	0	10.1698623831111	0	2.67581593117227	9.63499250983373	0	2.01435529297707	0	8.94561940724086	2.57288966842058	0	0	1.55581615506164	0	0	0	9.26882267571954	2.35895882583233	9.77180306477211	2.36737106564853	10.6153537606806	5.6046644151637	11.5307915896056	0	0	3.77082904603249	9.38687559734679	0	8.46348350314438	2.26603689399532	0	0	9.97445761187899	4.0036022366802	10.8081678191094	9.13298804262744	7.21645486514476	9.67713821880254	2.31614574229336	3.71149490665009	9.55032353275783	9.88647393804306	0	10.2531501911362	9.61041585888612	2.76977173924945	0	12.1483049738837	0	8.34983409145725	3.28392177230762	3.80012335282653	10.8547593201176	2.03913839390696	8.82889810228802	0	9.11097913063484	8.91805820349214	9.26802728683301	8.63408498320074	8.8143902005636	9.60334816359749	11.0302533020305	10.4074164880262	9.21512039549	0	9.90717610074985	9.21200993318196	9.89919073905422	2.1243281350022	3.21723071622067	9.6702667573945	7.54179358819477	10.4191701650285	10.5549629062843	0	9.77236406518393	0	0	0	11.0614724545511	4.33699741660501	0	0	0	10.2262435875231	2.70043971814109	3.60999129521268	0	0	9.95533024179471	0	0	0	9.18517277514125	2.62527048937469	9.9261477142896	0	0	0	0	0	2.51349074558812	0	7.57319272378161	10.3939588423953
212	10.9986186346513	9.05522819782601	8.14088088395225	9.69400957842186	6.25568955522063	8.47244715447655	12.1483971364314	9.383445102419	3.94485844580754	5.96254902292306	10.1053061689463	7.16309613843601	4.28983446517751	3.40190347160796	0	9.10839377196075	0	10.4811636986963	11.787000593097	7.04220656012069	0	11.9255989439185	0	0	0	9.41017571848117	3.23572705983806	9.09061528991726	10.9460655537075	3.66789212523023	5.06220807756025	9.88296395218498	0	0	0	0	9.91469905236079	8.8837124479692	9.71803619525651	8.58815243707899	6.95617284417672	0	0	10.281999552752	0	0	4.03298241669943	0	6.98105347111553	6.64385618977472	3.7311832415722	9.1652587606101	10.0994004145505	9.17537489475043	0	10.140599739054	8.36246988875021	0	0	10.5596543213846	7.46817599465146	7.71053095249918	7.51175265376738	3.08576455377831	0	0	7.14689956034359	10.1464413922222	9.85759228569753	3.1906148602095	9.15253836924527	4.22881869049588	10.5028019754667	10.8601558346234	7.66838864015862	9.56413043180119	9.86999475034407	11.090846815967	2.62993940943954	3.23112515787905	0	9.44852933004466	9.31800042614764	9.36981542428391	9.73087766856544	9.81174395049009	9.93746210071644	10.1503946629551	11.0263505300678	10.8317901728305	0	11.2706632544005	0	10.4737361859026	6.1108225740478	9.67967361878737	8.04984854945056	11.762377885869	3.93168305705981	0	10.0360362064825	9.43439887927113	9.04420284029069	0	0	0	9.72538330085512	0	0	0	0	5.74685018309805	0	0	3.90785207184596	10.5633774320634	8.64309857598723	9.95160527824812	4.31614574229336	0	8.00730764684644	7.55297642989886	0	8.86869911034599	3.20945336562895	8.09471111806621	0	0	11.0648572598133	8.86024896880505	0	0	0	9.1302874012909	0	8.98073938552653	0	0	0	0	0	4.66505161428921	11.1110052217477	0	0	0	0	0	0	0	9.03364324351038	0	0	10.1250130250629	0	0	11.9943322205993	0	11.9618005579959	3.39369076418745	4.10013667128545	0	0	0	10.4063857296604	0	0	0	3.1407786557828	0	7.77827429533858	7.81230568200865
213	1.82177803899676	6.48499278255791	4.18221399023797	9.15670799948316	11.2738580379466	2.16574871182202	3.87569972380275	6.86760812624588	7.31784580397953	1.98646118211271	5.50941989474072	7.52153448493531	7.40515578185644	1.57324615348859	9.87933123292678	8.89477253758789	5.72766936446852	5.29854217985627	2.02620794707557	9.09982641368873	6.29640573858257	10.2252886438726	2.35492100963666	2.8651406376389	6.81975244533427	4.93609217875996	1.90184084121214	5.37867525174247	6.6008024740868	10.0815408113312	1.88537752988716	6.81791927384814	2.68662921459961	3.44674906224328	9.5327549474605	9.81833284053911	6.45896497646525	1.46642744445825	7.64967449814781	3.35303731543292	8.09274884424808	7.08975649704589	5.01879406700655	4.44912534224431	3.76189583563573	3.26200989113332	7.43511184481778	1.86172467249798	7.06652935692413	0.889104288199044	0.339035952556319	6.10035846952568	10.4414778959324	4.29051666253821	6.24986004706726	5.08393485071541	10.019474972293	2.65742619314952	10.8210685071684	7.07705367566289	10.2805081097757	5.91720550114081	8.11176638367534	8.74888976757046	7.85398014936049	2.5266621243153	6.61544201869036	4.55646732793576	5.58389659889386	6.8105139535444	4.3319035649782	5.85849489007786	2.13226821549951	0.478028326206201	8.95559270304978	3.80974758982988	3.62448559573208	3.27852120763186	9.73849432957784	7.23473995596454	5.21104289827974	0	8.48409196383365	4.32449368820756	2.79817539609217	9.69835287152872	0.492750215152442	8.98165186475936	9.03277812803257	1.15659389724047	5.62067634084692	2.95087995792947	6.87487288126096	5.66089554435427	2.54071242515171	0	5.93745379888973	11.1684480065322	1.88050963262024	7.01585800948673	1.86632997216751	6.49686233335614	6.20157382805258	8.46631575541993	1.14580177901528	3.90383845813257	2.7616241463026	10.2822242629048	3.40335600333027	9.37676653501327	9.64444696359378	10.0234946708196	9.01885908151608	9.34063184178408	6.95765423022828	6.29643582953397	9.38655783080784	9.84643544374752	8.5581734590547	10.6483241092688	8.38630051180398	0	10.0688370442183	10.5795336523871	10.1952539638421	7.17175656878961	9.67984281134402	5.21235052892745	7.77805496187227	8.71870804619044	9.56335237252108	8.1824606878026	8.2846850352165	5.14579349142723	8.98966020098801	9.49272112635846	10.2753277999742	8.77423353443357	5.15933918686827	1.27325587388577	4.04672885419355	0.992750215152442	5.89234441146681	1.68786726929158	10.5298691802621	3.26638289169343	5.52273172427504	3.21324895781991	6.46367402596729	6.74910567174301	9.35060046155745	10.1812138326699	5.140765963629	5.84625860601134	3.71251477376314	7.1686722183193	6.73443017889014	9.60779483253524	6.74329142731849	9.46077746243861	9.66786721053288	1.36724101110559	5.17803117847124	5.48825288502683	2.98182722479244	5.59009889334557	1.73415480452924	9.01333476221113	5.62667610232844	9.55520731203732	4.63301434629031	7.67638715778715
214	3.01792190799726	10.3843736513364	2.91838623444635	8.72676311237362	3.75808993420181	10.4712179498439	11.2558488546235	9.53282343469022	2.0071955014042	8.13041611795997	11.1403888444198	9.47002838329824	2.98913900736823	0	9.13183124389045	9.49050996341754	11.6416589158468	9.23026066466979	3.97727992349992	5.46825746832314	10.8030251767727	10.6573452486211	3.62058641045188	1.97819562968165	9.87485842910204	3.68929916053589	3.17472598770613	2.41953889151378	10.6049701327204	10.4954153575311	10.6277709703706	9.9539490531546	3.90977310414164	11.0207091478205	3.93451650158608	9.65257612279015	2.96347412397489	9.69104555348718	10.3460261040547	10.3236740515045	5.42961596420174	2.22032995487956	9.16774428349637	5.92100780045222	10.3274403677248	10.51285895445	6.02125762056052	5.13996056954546	10.4195494251716	2.74846123300404	4.27872821293894	8.29971172871122	9.51171312733439	10.1262140280263	3.22650852980868	3.33628338786443	1.95233356636969	0.6959938131099	7.87153566331487	10.255524337259	8.88478105447129	10.327013637864	9.90652987675656	5.07339181605292	1.91456452349394	3.11603199344711	5.3305584000308	5.04657836662033	10.9297688104318	3.93451650158608	4.61412086878925	9.20557334685771	9.86625891603895	11.6069048409404	6.61176256006487	3.92599941855622	0	0	2.15055967657538	2.18903382439002	11.7853625523512	9.97484475281847	2.65535182861255	4.17312743348066	11.1456901907948	8.5928307440545	10.3595079929843	10.5181908684801	0	1.76128527336162	9.12463831417871	0	0	4.1906148602095	5.05093696522523	11.1677944519785	10.4761892667885	11.7163650651369	3.82680268428583	4.37086174008529	9.81645571142139	2.8011586560937	4.94392132655349	8.38620739856046	0	2.76341157447001	9.73712901520771	4.27052894238072	0	9.30581096234321	1.16992500144231	9.66131493613635	7.98851427965648	0	9.42687273931007	10.7060383581821	5.85748342828667	6.88215391728701	2.08065766334523	1.87184364850932	8.22293976873681	4.64327899631198	2.84599177066457	9.00208363978343	1.21412480535285	0	8.48381577726426	1.74846123300404	5.16952419715	9.24181635449894	9.06595460441906	8.16802018856167	7.27872821293894	4.1168637576909	3.21256933885081	11.670837680951	2.18269229751619	9.10972620198792	3.47508488294878	8.75975505643011	0	3.8569856897822	0	3.11103131238874	10.8073388204606	3.69265037003553	8.53457524690617	6.9175510998118	3.08915913191124	11.0450907072895	9.60019168670191	6.34145210748113	4.611172380044	0	3.21723071622067	5.91767043436176	1.85996954822103	2.39231742277876	3.12101540096137	3.30158764660319	4.04526821513853	9.83086375675176	1.81147103052984	0	1.29865831556452	0	4.31397137105902	9.05625836513877	2.73552217729654	0	3.44890095114513	0
215	0	10.9029930646386	0	9.16631374788993	7.68846014042449	0	6.72383156649532	0	8.6659043549549	0	0	0	0	0	7.25616150230877	0	10.6289649262125	0	0	0	9.13468300468756	0	5.80555042521086	0	0	0	9.00643829156801	9.86808172971312	0	0	10.2489949026466	9.04379287115601	0	7.97389822482942	0	0	9.5973449407257	7.70175696303795	0	0	0	9.34280805531014	9.41261218499661	8.64327899631198	0	0	0	0	6.31614574229336	10.1452188987344	4.89627184880738	9.31854280970272	0	0	0	0	10.53454606746	0	10.990954860397	9.1279685353118	8.25950789456702	11.1799401822454	8.18150015170461	11.1415962783838	9.93168305705981	11.2055061477289	0	0	8.68071114307209	0	10.0138111666841	10.7374839695565	0	10.0082885477911	10.5246886215113	0	0	0	7.07403439421256	0	6.33681894254764	0	10.1286516997539	0	11.5879462427235	7.51727569320958	0	11.54234995673	12.3344185532491	10.3164059941848	10.0525272961313	0	0	11.8607067911017	9.69531530304796	8.38603490991357	0	0	10.3668685861671	0	0	8.37777448136867	8.63314054952239	9.20133980368161	0	8.83048351645765	10.8650063281775	0	0	10.3430857562085	8.0060174476454	0	0	0	10.6538124191396	8.08894720461877	5.79934638752229	0	10.4264534670012	8.60584986719498	7.34837407519116	0	8.161585410132	9.86133509024526	9.91957844593547	9.36023257368685	9.60021027442009	9.97083927792318	0	10.2505471369899	10.0273393096492	0	0	0	6.1261882105221	0	0	9.33603785884374	0	7.30423722501714	6.57061472176119	7.42986699138229	0	0	12.1417080267258	0	12.1610909325439	0	0	8.37530013580944	0	9.67332674471303	10.1052275843647	0	0	0	8.971399852069	0	0	0	0	0	10.5446070945861	7.65363331138625	11.4510719881027	0	7.35737605546964	5.96416756068177	0	0	0	0
